id;address;categories;city;country;latitude;longitude;currency;menus.description;menus.name;name;postalCode;province
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;38.90896786;-94.76871014;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pepperoni Pizza;Zios Italian Kitchen - Olathe;66062;KS
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;40.806263;-74.192924;USD;Cheese, sausage, pepperoni;Cheese Steak Pizza;Town Pub;7003;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;40.806263;-74.192924;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Chicken Parmesan Pizza;Town Pub;7003;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;40.806263;-74.192924;USD;beef, pizza sauce, onions and provolone cheese;Personal Pizza;Town Pub;7003;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;40.806263;-74.192924;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Vodka Sauce Pizza;Town Pub;7003;Grove
AVwc3jFckufWRAb5z3fQ;28985 Golden Lantern;Restaurant,Restaurants,Bagels,Bakeries,Bagel Shop;Laguna Niguel;US;33.54206;-117.69095;USD;Cheese, sausage, pepperoni;Pizza Bagel;I Love Bagels;92677;CA
AVwc3nAeByjofQCxjEy_;4138 Ogletown Stanton Rd;Chinese Restaurants,Cocktail Lounges,Take Out Restaurants,Fast Food Restaurants,Seafood Restaurants,Bar and Grills,Asian Restaurants,Restaurants,Chinese Restaurant;Newark;US;39.68517;-75.68316;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Chinese Pizza;Ming Garden Cocktails Chinese Restaurant;19713;DE
AVwc3Un__7pvs4fzzxjW;6007 Us 60 E;Italian Restaurant;Barboursville;US;38.413007;-82.307758;USD;beef, pizza sauce, onions and provolone cheese;Pizza Bread;Tascali's Decades Pasta & Grill;25504;WV
AVwc3UrlByjofQCxjByp;4200 Boat St;Restaurants,Catering,American Restaurants,Bar and Grills,Seafood Restaurants,Bars,Family Style Restaurants,Night Clubs,Taverns,Caterers,Restaurant,American Restaurant;Fairbanks;US;64.85437;-147.84692;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;House Made Pizza;Chena's Alaskan Grill;99709;AK
AVwc43w3_7pvs4fz0CU6;148 W River St;Caf and Coffee Shop,Coffee & Espresso Restaurants,Coffee Shops,Pizza,Caterers,Bagels,Restaurants;Providence;US;41.84392;-71.413666;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Combo;West River Cafe;2904;No Providence
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Californian Pizza;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Italiano Pizza;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;Cheese, sausage, pepperoni;Pizza Burger;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Fries;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;beef, pizza sauce, onions and provolone cheese;Pizza Steak;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Sub;Original Giorgio's;21030;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;39.47173;-76.63863;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Seafood Pizza;Original Giorgio's;21030;MD
AVwc4h72IN2L1WUfp7gx;1400 County Road 101 N;Pizza Place,Pizza,Restaurants;Minneapolis;US;44.99395;-93.50191;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Greek Pizza;Gina Maria's Pizza;55447;MN
AVwc4h72IN2L1WUfp7gx;1400 County Road 101 N;Pizza Place,Pizza,Restaurants;Minneapolis;US;44.99395;-93.50191;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;White Pizza;Gina Maria's Pizza;55447;MN
AVwc4K2kByjofQCxjKiF;14805 W 64th Ave;Sales Promotions & Counseling Services,Sales Consultants;Arvada;US;39.812653;-105.166004;USD;Cheese, sausage, pepperoni;White Pizza;Martinizing;80007;CO
AVwc4kJVkufWRAb50CEu;400 S Orlando Ave;Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar;Maitland;US;28.62476934;-81.36355922;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Blanca;Nypd Pizza;32751;FL
AVwc4kJVkufWRAb50CEu;400 S Orlando Ave;Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar;Maitland;US;28.62476934;-81.36355922;USD;beef, pizza sauce, onions and provolone cheese;Pizza Bomba;Nypd Pizza;32751;FL
AVwc4kJVkufWRAb50CEu;400 S Orlando Ave;Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar;Maitland;US;28.62476934;-81.36355922;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Margherita;Nypd Pizza;32751;FL
AVwc4s7NIN2L1WUfp9WM;4952 Merrick Rd;Pizza Place;Massapequa Park;US;40.66648;-73.452324;USD;Cheese, sausage, pepperoni;Spicy Buffalo Pizza;Pizza Bistro;11762;NY
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Baked Ziti Pizza;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;beef, pizza sauce, onions and provolone cheese;Capelli Pizza;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Cheesesteak Pizza;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Large Pizza and Mussels;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Order 3 Large Pizzas and Get The 4th Pizza Free;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Primavera Pizza;Riccardo's Pizza;7663;NJ
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Cheese, sausage, pepperoni;White Pizza;Riccardo's Pizza;7663;NJ
AVwc5BzoIN2L1WUfqBM0;932 S 10th St;Italian Restaurant,Restaurants,Restaurant Equipment & Supplies Retail;Philadelphia;US;39.938407;-75.159763;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Burger;Carluccio's;19147;PA
AVwc5BzoIN2L1WUfqBM0;932 S 10th St;Italian Restaurant,Restaurants,Restaurant Equipment & Supplies Retail;Philadelphia;US;39.938407;-75.159763;USD;beef, pizza sauce, onions and provolone cheese;Pizza Fries;Carluccio's;19147;PA
AVwc5D0MkufWRAb50IDr;775 Goodman Rd E;Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza;Southaven;US;34.962692;-89.975845;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Bread;Avellino's Pizza;38671;MS
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Greek Pizza;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Bites;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Burger;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;Cheese, sausage, pepperoni;Pizza Fries;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Steak;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD;beef, pizza sauce, onions and provolone cheese;Pizza Sub;Prima Pizza;21221;MD
AVwc5ecckufWRAb50Mcp;133 Back River Neck Rd;Pizza,Restaurants;Essex;US;39.309917;-76.44597;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Steak Pizza;Prima Pizza;21221;MD
AVwc5G5ZIN2L1WUfqCC4;22507 Plymouth Rd;Pizza Place,Take Out Restaurants,Caterers,Pizza Place North West Detroit,Restaurants,Pizza;Redford;US;42.37159;-83.26215;USD;Cheese, sausage, pepperoni;Pizza  Burger;Prince Pizza;48239;MI
AVwc5G5ZIN2L1WUfqCC4;22507 Plymouth Rd;Pizza Place,Take Out Restaurants,Caterers,Pizza Place North West Detroit,Restaurants,Pizza;Redford;US;42.37159;-83.26215;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Fries;Prince Pizza;48239;MI
AVwc5HZpIN2L1WUfqCID;901 Nordic Dr;Pizza Place,Take Out Restaurants,Restaurants,Sandwich Shops,Pizza;White Lake;US;42.650524;-83.52507;USD;beef, pizza sauce, onions and provolone cheese;8 Corner Pizza;Jet's Pizza;48383;MI
AVwc5HZpIN2L1WUfqCID;901 Nordic Dr;Pizza Place,Take Out Restaurants,Restaurants,Sandwich Shops,Pizza;White Lake;US;42.650524;-83.52507;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza;Jet's Pizza;48383;MI
AVwc5sNskufWRAb50PBR;8028 S Emerson Ave;Pizza Place;Indianapolis;US;39.64946776;-86.08348131;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Cheese Pizza;Greek's Pizzeria;46237;IN
AVwc5sNskufWRAb50PBR;8028 S Emerson Ave;Pizza Place;Indianapolis;US;39.64946776;-86.08348131;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Gourmet Chicken Ranch Pizza;Greek's Pizzeria;46237;IN
AVwc5sNskufWRAb50PBR;8028 S Emerson Ave;Pizza Place;Indianapolis;US;39.64946776;-86.08348131;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Gourmet Meat Pizzatm;Greek's Pizzeria;46237;IN
AVwc5sNskufWRAb50PBR;8028 S Emerson Ave;Pizza Place;Indianapolis;US;39.64946776;-86.08348131;USD;Cheese, sausage, pepperoni;White Pizza;Greek's Pizzeria;46237;IN
AVwc5VRRkufWRAb50K9t;406 E Colfax Ave;Restaurant,Chinese,Chinese Restaurant;Denver;US;39.739883;-104.98201;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Roll;China Kitchen;80203;CO
AVwc-6fkkufWRAb51EsV;10300 Forest Hill Blvd;Pizza Place,Take Out Restaurants,American Restaurants,Restaurants,Italian Restaurants,Pizza;Wellington;US;26.64711379;-80.20931934;USD;beef, pizza sauce, onions and provolone cheese;Pizza;California Pizza Kitchen;33414;Village Of Wellington
AVwc6gRMkufWRAb50Xhq;3817 W 13th St N;Pizza Place;Wichita;US;37.70839273;-97.38826742;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Taco Pizza;Knolla's Pizza;67203;KS
AVwc6qfCkufWRAb50ZPu;1665 Stelton Rd;American Restaurant and Asian Restaurant;Piscataway;US;40.5337146;-74.41911221;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Cheese Pizza;Suraya's - Grill and Fried Chicken;8854;NJ
AVwc6qfCkufWRAb50ZPu;1665 Stelton Rd;American Restaurant and Asian Restaurant;Piscataway;US;40.5337146;-74.41911221;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Burger;Suraya's - Grill and Fried Chicken;8854;NJ
AVwc6qfCkufWRAb50ZPu;1665 Stelton Rd;American Restaurant and Asian Restaurant;Piscataway;US;40.5337146;-74.41911221;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Fries;Suraya's - Grill and Fried Chicken;8854;NJ
AVwc6qfCkufWRAb50ZPu;1665 Stelton Rd;American Restaurant and Asian Restaurant;Piscataway;US;40.5337146;-74.41911221;USD;Cheese, sausage, pepperoni;Vegetable Pizza;Suraya's - Grill and Fried Chicken;8854;NJ
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Bbq Chicken Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD;beef, pizza sauce, onions and provolone cheese;Bbq Chicken Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pepperoni Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD;Cheese, sausage, pepperoni;Pepperoni Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Smoked Chicken Bbq Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD;beef, pizza sauce, onions and provolone cheese;Spinach Artichoke Pizza;Icon Grill;98101;WA
AVwc6ukfByjofQCxjmww;1933 5th Ave;American Restaurant,Restaurant;Seattle;US;47.613;-122.3383;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Wood Fire Grilled Pizza;Icon Grill;98101;WA
AVwc6XFQByjofQCxjiuh;130 Town Center Rd;Deli / Bodega;King Of Prussia;US;40.0945493;-75.36821154;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Steak;Michael's Jewish Delicatessen;19406;PA
AVwc76ibIN2L1WUfqgvR;1295 Grandview Ave;Restaurant,Restaurants,European Restaurants;Columbus;US;39.984147;-83.044937;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Garden Pizza;Spagio;43212;Marble Cliff
AVwc77eP_7pvs4fz0i_f;1425 Gross Rd;Restaurants,Texas (tx),Mesquite,Mesquite Restaurants,Greek Restaurant,Restaurant;Mesquite;US;32.81036;-96.62621;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Cheese Pizza;Atheneos Greek Village Cafe;75149;TX
AVwc77eP_7pvs4fz0i_f;1425 Gross Rd;Restaurants,Texas (tx),Mesquite,Mesquite Restaurants,Greek Restaurant,Restaurant;Mesquite;US;32.81036;-96.62621;USD;Cheese, sausage, pepperoni;Gyro Pizza;Atheneos Greek Village Cafe;75149;TX
AVwc7iviByjofQCxjvlO;938 N Main St;Chinese Restaurant;Suffolk;US;36.743145;-76.583496;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Roll;China Moon;23434;VA
AVwc7NYgkufWRAb50e-Y;1019 Westgate Ave;Pizza,Restaurants,Pizza Place,Take Out Restaurants,Caterers;Newark;US;40.04792;-82.44069;USD;beef, pizza sauce, onions and provolone cheese;Italian, Veggie or Pizza Sub;Louie's Pizza;43055;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Captain Jean Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Cheese Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Cove Taco Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Greek Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;Cheese, sausage, pepperoni;H.o.g. Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Man Eater Mike Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD;beef, pizza sauce, onions and provolone cheese;Maneater Mike Pizza;Pirate's Cove;43050;OH
AVwc7oMNByjofQCxjwes;1401 Coshocton Ave;Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place;Mount Vernon;US;40.40309;-82.44859;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pirate Special Pizza;Pirate's Cove;43050;OH
AVwc7Pzg_7pvs4fz0b5n;1001 Jason Pl;Pizza Place,Restaurants,Food & Entertainment;Chatham;US;39.684379;-89.706158;USD;Cheese, sausage, pepperoni;Pizza By The Slice;Antonio's Pizza;62629;IL
AVwc7Pzg_7pvs4fz0b5n;1001 Jason Pl;Pizza Place,Restaurants,Food & Entertainment;Chatham;US;39.684379;-89.706158;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Sub;Antonio's Pizza;62629;IL
AVwc7Pzg_7pvs4fz0b5n;1001 Jason Pl;Pizza Place,Restaurants,Food & Entertainment;Chatham;US;39.684379;-89.706158;USD;beef, pizza sauce, onions and provolone cheese;Veggie or Meat Deluxe Pizza;Antonio's Pizza;62629;IL
AVwc8fVqByjofQCxj5pf;357 Us Highway 9;Chinese Restaurants,Gourmet Restaurants,Asian Restaurants,Restaurants,Hunan Restaurants,Seafood Restaurants,Chinese Restaurant;Englishtown;US;40.31333772;-74.30512905;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Tuna Pizza;Hunan Gourmet;7726;NJ
AVwc8jaqIN2L1WUfqnfY;7301 N Fm 620;Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place;Austin;US;30.405542;-97.853065;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Rolls;Austin's Pizza;78726;TX
AVwc8Pa_IN2L1WUfqkMr;9822 Libra Ave;Pizza Place,Sacramento Restaurants;Sacramento;US;38.562374;-121.328061;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Buffalo Chicken Pizza;Milanos Pizza;95827;CA
AVwc8Pa_IN2L1WUfqkMr;9822 Libra Ave;Pizza Place,Sacramento Restaurants;Sacramento;US;38.562374;-121.328061;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Carne Pizza;Milanos Pizza;95827;CA
AVwc8Pa_IN2L1WUfqkMr;9822 Libra Ave;Pizza Place,Sacramento Restaurants;Sacramento;US;38.562374;-121.328061;USD;Cheese, sausage, pepperoni;Deluxe Style Pizza;Milanos Pizza;95827;CA
AVwc8Pa_IN2L1WUfqkMr;9822 Libra Ave;Pizza Place,Sacramento Restaurants;Sacramento;US;38.562374;-121.328061;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Hawaiian Pizza;Milanos Pizza;95827;CA
AVwc8Pa_IN2L1WUfqkMr;9822 Libra Ave;Pizza Place,Sacramento Restaurants;Sacramento;US;38.562374;-121.328061;USD;beef, pizza sauce, onions and provolone cheese;Pepperoni Pizza Steak;Milanos Pizza;95827;CA
